"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6824.57786789429","6981.96531127364","7613.03121156914","7748.72065412095","7947.92283035225","8155.98057548155","8435.25006549969","8403.75691500063","8908.15687254494","9159.94450987732","9265.61916536871","9062.30782340246","9173.64072465242","9673.42475321144","10571.102923147","10749.3087213435","11621.0395333326","11971.6250673598","12629.8233110552","12207.4119042231","12413.3766383508","13256.4732940877","13080.3648832608","13489.0881491412","13761.0997257801","13551.7234918573","14291.3402889456","14945.7332820006","15633.2174244863","16132.4145175205","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6258.00932576696","6595.06369439838","6828.32070088482","7030.78191454849","7397.33594295621","7531.00804548994","7820.21437330667","8241.70528424816","8401.75345490074","8402.4131793186","8794.13173718594","8924.53922536035","8969.07510347876","9197.3362104567","9901.02725177842","10530.6239486546","11416.600289384","12224.9208808983","12842.2043201806","12639.196201107","13427.2648070772","14307.9363777081","14597.7037796743","15085.5313385847","15409.0249729351","15202.4346000805","15439.4356930938","16093.3463339634","16585.8642083605","16890.0272340596","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","888.022135756845","910.103006032978","916.091145777596","917.358946758329","922.495259239977","970.625210541794","1018.43637002298","1058.21165354026","1086.018732817","1122.72615922033","1182.69453402221","1242.65408137959","1292.94767756727","1355.72966798176","1447.44127930532","1571.7534676319","1699.69245637096","1843.11593937302","1963.51930443311","2031.50188673945","2135.56306765902","2213.4724566411","2303.65235364341","2422.87441018055","2571.74962858851","2645.39853347284","2721.67090580779","2852.11990898866","2997.4282060603","3134.98704096991","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.011085240839","960.749944238758","932.556767546029","931.50893833753","924.463725763177","959.824283588699","997.641500459485","1035.08046778904","1054.72269440312","1078.08044203345","1133.79144088197","1185.6705112522","1217.26164440603","1267.12181025242","1335.6160472557","1432.03416681658","1528.76435274768","1642.3005212671","1733.47801604355","1788.14225714008","1878.08830202428","1904.72748110326","1893.2949156269","1982.45685160213","2129.12824631805","2228.23297679319","2261.01765537348","2330.92029110858","2419.24122384275","2506.92243574463","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2306.7700668396","2464.61244405898","2601.85581217056","2817.42098357101","3010.23480941934","3216.00947004505","3376.32156620777","3634.03869619208","3828.18521628364","4029.04884976818","4339.68401971546","4335.36721415434","4542.33593972837","4860.33788129137","5218.68123604536","5670.95512919038","6242.37314293804","6795.34479684975","7287.5852215569","7550.29488760071","8194.26965823379","9007.65736301288","10315.1802471606","10852.0640424766","11256.8560497537","11557.4870517689","12224.2157651465","12584.1044231151","13177.98840102","13656.8370383651","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1746.31937958029","1771.03430999651","1814.25169148875","1832.8241885952","1868.71297847233","1950.2171530206","2052.70297819798","2119.42004980839","2197.69275092007","2311.76446058926","2420.41938600607","2540.60848213831","2648.06677298808","2824.65261558466","3058.70279466744","3309.77126673565","3587.73491154205","3874.26941825977","4046.77810946625","4213.80811159505","4481.30374839002","4720.33423060065","5052.38690997838","5280.69536634808","5447.80920750515","5616.86382309864","5859.27934600586","6134.14678471508","6527.66064587395","6829.84675841774","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2536.71765937218","2634.38508609554","2703.75489982136","2797.68332883798","2891.14660366176","3025.74264447093","3193.92709366059","3352.48057462258","3375.11570407218","3501.98287008422","3730.68091459937","3903.58808911962","4088.95477309025","4356.98860347521","4758.13854915779","5201.04526653994","5770.53568409529","6350.16289806162","6824.72511750283","7025.51724087966","7549.5147826037","8091.51904107472","8559.12711218552","8952.71788104908","9218.85062650763","9284.5740297269","9568.71258767135","10030.3198904602","10639.4970024911","11102.4364640399","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","813.242054735016","879.29489161479","940.443314837624","974.666708147033","1032.85266893062","1067.8292703303","1127.05444583144","1168.55955324826","1182.17913204575","1191.70289446028","1257.42172189569","1328.84947147499","1363.59891895568","1460.51488244246","1534.65229397975","1645.36542836455","1772.34710038055","1910.8121960885","2079.04817938196","2136.80024941119","2173.57718794119","2328.23709116308","2354.10724718825","2621.93661960433","2871.68456994693","3093.71072293281","3063.02882292344","2783.11566415418","2815.49832424344","2824.0924775131","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2866.49805985634","2962.82541085553","3026.12162969761","3202.39059104815","3385.32042056277","3615.16087805934","3835.05785402246","4067.83285588528","4178.14969964045","4387.84894473333","4768.0645674428","5088.01278441731","5460.41882208529","5932.47754206699","6549.84364820078","7254.19839590213","8257.08717857869","9288.25001646961","10228.7603447989","10624.4866034986","11552.4777392852","12620.5505609472","13473.1170159598","14218.1631511225","14706.8689229824","14733.6167893523","15182.4687858231","16025.2884211387","17239.8753190345","18254.5823922834","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5919.58595886099","6374.17473808442","7067.17004116223","7762.40650954453","7820.71797164568","8449.02277965565","9440.06675087666","10480.6960970491","12054.5153309682","13018.6322250525","14510.5634396608","16464.0751096247","19074.8438053743","20721.097286535","18134.1925079752","20110.2209923897","22884.9262304","24703.7403952162","26721.5796712844","28184.3449780521","28842.2550889875","30922.1381608704","33826.7404633535","36011.3151965117","38501.8364355288","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29656.3348367574","32866.2165842214","33775.2227235438","35547.440794523","37183.9225458118","39624.4152453694","41322.5609651217","42836.1624878568","44396.3910307933","50627.9277628705","55361.9323044284","55895.384835493","58771.5092731796","60040.2312530274","64051.8250290075","68220.0644818574","77938.2001191823","83975.6355682133","86693.8951220862","82340.4894946413","85677.6334441022","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","103750.775104054","110649.696618163","112822.605827833","116786.479974329","121292.739272219","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5504.28072336434","5792.60438660601","6478.98942408257","7061.0664160601","7397.63138652664","8032.77064898278","9036.50296531597","10068.6547677224","11027.7716651302","12238.7868968569","13877.7265806665","15801.6459443539","18188.690093818","19519.6976834385","16979.7648804838","17654.8794638736","19879.2824844889","21407.6043076247","22812.9150890235","23803.7137208758","24968.0788209382","26707.4570538424","28663.732170521","30735.825834588","32190.969959958","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27082.0184349173","28216.5091194355","31913.7369566464","33632.1518297194","35090.7015953232","36266.9843364639","36041.3696917885","35833.5482896653","33882.9787554747","32858.0290824976","34742.6726294829","35683.1986897344","38533.1722178451","42742.0891107615","54287.8638185003","59079.7883295008","67443.4930131608","77578.0450405652","80068.5598318973","80011.7870507707","99166.9027238341","120358.931922578","133521.442968076","153609.840243334","154095.703884367","117110.187839976","115698.059237801","126918.226521718","135121.439299509","129451.063932872","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549.07985067877","2774.44116651168","2729.05892401204","2725.60364185028","3028.39220668103","2879.88142512195","3248.05790305405","3208.42229041935","3434.52666757468","3477.87786273823","3579.34884605654","3878.28899029107","4014.23849224597","4281.4018078142","4553.55549404856","4793.26749314481","5250.52386030651","5516.87426874885","5886.67082453544","6107.38045908702","6332.12354481436","6712.32600283335","6702.41832426533","6916.01545695272","6609.60910787755","7024.96308902663","7112.99921500707","7314.15448711835","7613.14286811515","7826.16767727681","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3186.2751808651","3060.05031309746","3175.81155523695","3002.66190625285","2948.0424257689","3083.73543029294","3351.09425074116","3678.12846692394","4004.96099946779","4428.07283185412","4920.41306137609","5327.42829944213","5647.7257324312","6218.49981632007","5897.39182821978","6396.08927153201","6913.60229203322","7363.1623193664","8381.67183313924","8827.05410758548","9254.84860512976","10610.4778427993","11651.3174546862","12674.4455300473","13626.9862509039","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1212.98073403256","1141.05850735896","1146.4286750536","1162.86863679085","1151.66722136763","1159.27863199752","1168.87240601","1194.69084369213","1216.38361634858","1251.88421724431","1295.84787358173","1360.81832254082","1174.40887690834","1274.20008998102","1336.76532984756","1401.93026633712","1478.50279038438","1559.22732925289","1648.50429684496","1550.57817204802","1534.89127767663","1548.32782323792","1530.93450807411","1535.48916199223","1555.82337962072","1546.83711373402","1606.66693399635","1584.42267833676","1652.39977053441","1719.90601296554","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.42103177956","6653.9175093396","7207.52446627069","7700.27634920977","8140.06893679073","8460.49140382497","8104.71110785672","8594.75459066367","9678.55080909203","10248.2502405899","8940.43245545755","11336.643070337","12251.7670177293","13345.0116433619","12123.6164175559","12712.2041788787","13542.9274879603","13690.5284096906","14774.1500857399","15993.1689697821","16768.7891187298","17410.9713311232","18058.4355544915","19253.6884935962","20395.4942407226","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7754.3137150728","8489.05075932812","8920.85258350993","9134.88243957461","9314.95504932648","9501.14841447874","9920.99837274895","10218.4484135883","10625.8413930949","10770.5886173337","11423.4486736046","11606.9219959316","11772.1568133117","12367.6976614801","13463.4028471773","14258.2689245626","15202.8724388562","16062.9672819319","16744.2897070263","16638.0770179452","17306.0415739401","17907.6445202222","18494.163832738","18376.3789357361","18070.2112900242","16293.1483717231","15944.422437538","16582.6814104615","16885.604788032","17040.8561207973","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8081.83606131342","8559.90013402116","8936.04791187761","8555.64055999882","9014.38191451934","8482.61306248597","9076.08773481945","9712.09127072346","10173.1654332903","10448.8234029556","11089.8134294426","11129.8689578182","11187.4776219579","11482.4495877714","12085.7600661914","12657.6371945575","13808.177624733","14290.0672372946","14924.8217487322","14558.2448127429","15260.6205539571","16520.2585085371","17162.9275170326","17373.8970180913","18056.7911564109","18305.2362591252","19324.7760322117","19815.9911143669","20424.0360687307","20582.386869343","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1998.49065536258","2019.48649839622","2175.2103612058","2332.73220850419","2503.2931965712","2752.43068889355","2510.27350004369","2392.89696767237","2404.48240080545","2405.38236005657","2476.24679565927","2668.12942830102","2760.84107312933","2710.46542408081","2757.24809249364","2866.93965301586","2946.29521735306","3093.46513922474","2934.23005050835","2995.2343505962","3252.36785669894","3285.58253525386","3258.50077389339","3425.60154777564","3441.60696430411","3516.79494596101","3581.17687014188","3775.52497269638","3983.32767464754","","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2663.71704903756","2769.40142828697","2847.27915849799","2950.29716842583","3053.40215477512","3198.42116371181","3379.62241620013","3550.70671465963","3576.56792203323","3714.9866290513","3961.95670635049","4149.51371798892","4352.4994992615","4644.68783238994","5081.17836106739","5562.27616293446","6182.70219939512","6814.62464908748","7334.8506782269","7558.99162202578","8135.37256612442","8737.81699979553","9262.89364405372","9699.08639249904","9991.76715898371","10068.1269233208","10391.2606248587","10908.9672840408","11590.7878434319","12113.2178472659","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5526.36150091783","5368.56724490279","5142.40089246208","4882.40819292169","4904.73988327804","4947.89554982333","5082.33918420502","5217.79138739993","5435.74577813492","5703.94683838742","6128.5352025458","6028.87531521189","6305.37265498977","6502.73306383427","7080.16371314543","7759.72287019039","8583.37507366772","9242.31400803021","10417.9619515377","10922.7579277027","11282.2494953947","11611.2477245458","11839.7087509439","12653.5522882185","13368.1823782488","13831.1227999106","14983.1664747054","15528.9100300467","16588.4130667989","17607.4749329064","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","804.225045434328","909.104442810179","878.052876064361","903.199312335885","931.951673190032","935.135045701465","993.34117800523","1032.3187793504","1094.12857376257","1142.07485615955","1134.54115619697","1299.11357660616","1320.212705659","1422.56132974441","1437.30406036922","1528.69294488312","1594.9650125014","1639.39260016715","1693.71983544545","1731.2682012022","1787.16155493815","1826.6477924667","1763.83947833332","1812.96511805175","1915.30367981381","2032.65517252286","2189.008936776","2246.80166869684","2339.34141732379","2424.33087194347","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9335.80923945925","9982.66981728549","10579.4113089152","11202.8853735385","11976.1806694198","13965.2778370656","14635.1637043962","15486.0809203381","16220.19568765","16937.7232835153","18362.458123292","18518.4652794406","19599.8031531357","20906.5376592432","21525.9178821841","22306.7013416047","23292.7836169144","25033.1915244751","26523.5015986743","26675.2591714186","28741.9679184126","28973.281837533","30243.9867508883","32295.8998117055","34343.9819034666","37465.0354856882","39446.0707915375","42855.9257703399","43994.2559952893","46279.1281448388","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","425.334002043091","431.069018324042","477.654821924349","512.599476643982","556.296043599529","600.253425998599","642.566001306826","681.768463914404","720.540883096322","800.940080027091","920.664746568338","1036.37818347289","1167.57792807475","1341.34055324333","1550.91281503736","1801.91937614732","2084.24964432705","2381.40610256698","2660.17781598392","2944.33317172178","3243.00048853909","3469.13922083925","3727.14206290317","4016.31669271271","4245.8070401422","4416.54673194062","4492.01832112613","4739.91011751543","5151.69181717021","5369.7074947396","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4794.3229965598","5158.64868731601","5388.37812022187","5538.03228323907","5610.71348172908","5762.6334238384","6090.61830568292","6286.57921583505","6665.41721193822","6936.30407593539","7288.38275636846","7486.19432350107","7721.76535056697","7934.28578005339","8642.60837986261","9156.51291910359","9785.08838388826","10474.7785176463","10876.9501945203","11046.6296009518","11552.8868723012","11506.8977944925","11812.6223059308","11701.7842578881","11378.5141043965","10686.140456312","10623.6541884497","10932.1802652668","11054.4600024014","11123.5991605252","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6004.07879717531","6773.15806461458","7100.27723044268","7332.82786636273","7835.18555164881","8313.67164009948","10446.0996506676","12446.4160048861","13816.5273085823","13034.6773502571","13645.1540340205","14472.4791852491","13863.9647782175","14870.1729961135","15371.1220069385","16337.1426003584","18085.0297860497","19627.0816303639","21236.4710168295","23189.240420804","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3346.56935939715","3110.86663820839","2854.32454177427","2804.74389560736","2903.59175195448","3129.43178421642","3231.87370092155","3387.68452094048","3510.28160054374","3638.53952542037","3729.24994454694","3887.62685149166","4095.9397085061","4418.14379369236","4963.62369205689","5424.240853644","5989.65530321546","6689.45971302417","7319.09967332571","7167.24142825706","7581.56339594465","8912.85730530754","10227.5266538782","10549.8591081273","11056.3098094418","10767.1331989466","10742.6530924885","11311.7938212007","12205.8430364275","12861.8365587725","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.491220092449","308.107879705906","285.586899959856","310.627447883931","324.939628192241","327.522429938859","359.794099501364","396.509995855826","429.868479775417","474.93648723073","478.310653295508","532.549779898156","574.149409669088","606.70718358965","652.795863805118","697.431169260251","766.276802148016","824.482118613337","877.598449106821","914.777387182108","958.937173617005","1023.06563406436","1035.52347870083","1084.98533630544","1139.05303889379","1291.267985931","1363.67436519801","1283.65986980986","1321.15604532904","1338.09666600215","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2639.02373660095","2705.80679005383","2747.31672329657","2901.90803049768","2800.57019161732","3061.19771601837","3216.24223008999","3061.11649428916","3101.70432501422","3178.81844183414","3041.06791306078","3000.58021766088","3005.94856919685","3183.32039450521","3328.1052683573","3621.09634601411","4290.20024455952","4196.49360702958","4142.72108743544","4058.7396918867","4092.08466949768","4225.56891314372","4262.06484689096","4481.25536398952","4295.04930350073","4200.15567733531","4700.10400463426","5077.19547171931","5165.25670676642","5427.05824167399","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4946.52868533487","5283.28831283655","5680.38253687619","6038.47240735511","6333.21708625366","6685.52067592381","7115.20616154104","7554.37132406533","8018.50388926911","8241.2206049233","9027.42552558895","9459.23214423899","9696.47890684673","10386.3468038924","11058.2433048513","11536.8766917696","12406.3264276393","13407.9774183705","14353.113062862","14902.3542066952","15698.5221543403","16653.2438040789","16963.5112414049","17866.3068173779","18488.0467911726","19229.8354887211","20701.2189720364","21415.1161096211","22749.1287827737","23882.3542676011","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469.182393182793","516.635615071333","485.332830371356","543.616791096111","496.560845943218","585.84874136228","628.831374556452","648.273913089802","662.554039289708","673.299472775329","680.734157388468","644.677948627615","649.993431204485","683.130031141783","721.412631469029","748.479713319204","785.732528515956","859.897922638696","917.058095271523","972.645637827372","1021.85898828884","1062.95445529782","1034.02007866319","1108.51365675894","1078.980573455","1018.93526246321","1025.01095743376","1037.54586753623","1067.92232994465","1106.61893517062","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.40198226942","7517.49070991189","8159.29637911902","8951.92093827495","9739.1255739237","10648.7712931234","11627.6200275174","12373.314917708","11302.4602627785","11875.8086744049","12913.1721361343","12976.6736009464","13606.0510300398","14369.8282055107","15450.0454975901","16454.2179398062","17549.5982570637","18784.4822024926","19695.077039547","19193.1904776506","20508.7524452858","21704.7495756706","22985.8253788973","23478.031798325","24607.707458023","24801.8908900033","25546.0029730622","26661.1877010899","28228.9594497661","29619.6872725667","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23516.9118619538","23925.0394389285","24935.5607389552","25889.4976385271","27186.0119400014","28168.2858513537","29374.7655633721","30838.9697015243","32201.803757759","33850.4598820782","35643.8852247801","36446.5497193071","37321.0198669455","38783.7204244235","40937.0652122922","43340.1537808929","45486.5919119768","47142.3605092003","47588.9317283047","46284.2800525757","47635.110071245","49065.007199432","50685.5101019873","52239.4816450577","54134.6673123182","55623.2030557828","56801.4585286562","58911.0909733898","61684.1548961599","63867.309567672","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3653.93829759996","3965.62110973446","4231.31988972231","4158.58764637834","4221.18796262978","4378.59219066477","4502.82695055624","4676.34910991463","4789.84159139456","4930.9619715751","5127.95303006341","5217.55193223218","5470.34147656085","5722.87894313265","6499.01502370937","6762.57080373106","7335.15369666162","7797.75445554139","8012.79967897618","7951.27751444951","8377.43465058103","8830.22364694658","9340.99014424308","9709.59162425978","10400.7696285891","10574.1478794526","10372.3249587538","10050.501278454","10173.9159602177","10063.6499589568","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.772220505864","761.268319857353","768.41947678403","763.01314815299","767.093037599171","775.198576075242","763.142583629431","760.933214838357","816.745621035864","797.658339979475","777.079622322297","821.410931133261","843.94353570668","846.471729256578","840.656852222883","896.353154392796","942.319749838968","961.246814659944","1016.56186918297","1005.37398063875","1062.68991377422","1068.24541468003","1158.67019242448","1127.35090222929","1142.51834907894","1145.5116489769","1148.47296385919","1163.68325867675","1230.22176239888","1278.69815751027","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2059.13478636942","2082.69313179503","2173.30897629891","2125.63964995765","2079.13440699366","2069.02421657815","2141.34781857136","2187.13496672445","2213.0167328615","2202.40980387984","2306.11457944236","2434.24621917651","2780.79236246712","2964.36305980809","3241.72444834771","3467.10510626171","3690.8401713094","3934.84237547741","4170.73288630657","4420.97418319254","4703.20500868225","4922.70261677136","4982.94647148078","5225.17445533921","5507.17039988995","5426.33296706488","5234.67786018564","5190.35438635709","5280.65225985326","5362.75841748844","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.41357533697","1993.38974206455","2001.23325224667","1995.79189281253","2061.85505565694","2184.88394770735","2321.43580842015","2411.35951309193","2486.27097420849","2656.14268562446","2783.25672420971","2885.2284607606","2911.11705947238","2998.11114700104","3198.37113180877","3392.59197312902","3590.82717714399","3821.56905207736","3974.7323550878","3820.51089675218","3981.07613517257","4263.15488799854","4427.96773961083","4610.28808604055","4941.7005064869","5293.86535827408","5694.05067441438","6004.01729603435","5833.65294803491","5646.39946843178","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19139.9497520869","20110.7373745169","20762.3865247377","21372.1184554808","22339.7653226345","23403.012766038","24471.6524393608","26008.2660625555","27708.4521268975","29268.5360985179","31882.7553106445","33194.376306457","34447.2053180645","34112.3187921307","35777.3107454946","37625.5617084958","40964.3146415414","43893.5270963339","46420.2016795592","44599.8205587071","45074.0399364739","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50302.0677470128","52283.156849093","55347.9123930263","57561.3303213623","59554.2352239724","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18427.2318443106","19544.6938782545","20585.4663342609","21544.1747353237","22985.3813991904","24315.9705768448","26777.6832818458","28599.0162988613","28185.8586139786","30555.0490591114","36950.3247452806","37780.4670651704","37980.3539761745","38551.5541123241","42511.367268327","47797.5299472052","54095.1556921903","55872.4252657304","61716.5997128422","55417.5022398086","57958.3743568213","62076.7406576686","65354.7792483883","66961.2530988205","65892.6892787813","60385.1167632081","58933.9557759465","62940.5874986548","67640.1813801458","66831.8688310396","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","751.835580364372","805.454702051123","834.720398226087","863.502667606239","929.412285146201","957.460035469423","1003.03371572105","1048.37780660317","1069.74742559269","1111.28906373128","1184.8431328806","1247.79023671505","1249.62246570109","1304.30318251704","1383.46721123906","1457.54957062376","1532.99751200899","1608.39092538416","1721.24425058974","1798.3549410209","1897.78155793478","2001.62830395377","2176.14930192408","2349.62507824316","2593.43837539233","2633.39531017415","2582.94367329308","3099.30608193814","3331.98021747011","3567.99293874045","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4390.34146405446","4551.45954777384","4984.0166274152","3942.47915570787","4887.97787765215","5347.04195105531","5970.73836542033","6670.33905034268","7407.28656213926","9351.51357188832","11004.9066676798","10956.4025906936","10960.8509787316","10666.9386144861","11750.0116852497","12095.2970213263","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14857.3451049971","14561.1036038968","14913.3802905023","15956.7784679654","17090.0486661206","17906.5881477421","18463.768821168","19136.8212783408","19341.0011992042","20579.365916514","21519.1572276459","22500.3402164299","23306.2795376277","23968.3973515808","25080.9382639952","25677.4190803252","27759.0462511071","29387.5811961079","29862.732413835","30703.8305600399","31261.9395259737","32743.9007511678","32996.3454112092","36231.1004613438","37276.9439703148","37530.0390759274","39990.5572803182","41493.0341264556","42810.837512079","43952.5484283899","",
